rank,sample_id,eval_token_index,channel,tile_id,tile_offset,activation,quantized_activation,reconstruction_error,abs_reconstruction_error,nearest_centroid
330,82,7542,66,16,2,-3.375,-0.9661680459976196,-2.40883207321167,2.40883207321167,93
331,8,867,20,5,0,-0.8515625,1.5519205331802368,-2.4034829139709473,2.4034829139709473,82
332,46,4150,59,14,3,0.244140625,-2.1573808193206787,2.4015214443206787,2.4015214443206787,95
333,7,717,23,5,3,4.6875,2.287625789642334,2.399874210357666,2.399874210357666,82
334,36,3341,59,14,3,0.2412109375,-2.1573808193206787,2.3985917568206787,2.3985917568206787,95
335,84,7920,26,6,2,-0.92578125,1.4718811511993408,-2.397662401199341,2.397662401199341,101
336,74,6771,20,5,0,-0.84375,1.5519205331802368,-2.3956704139709473,2.3956704139709473,82
337,9,912,17,4,1,-1.796875,0.5928698778152466,-2.389744758605957,2.389744758605957,124
338,17,1871,1,0,1,-1.8046875,0.5844319462776184,-2.3891193866729736,2.3891193866729736,86
339,57,5387,20,5,0,-0.8359375,1.5519205331802368,-2.3878579139709473,2.3878579139709473,82
340,3,181,66,16,2,-3.34375,-0.9661680459976196,-2.37758207321167,2.37758207321167,93
341,70,6493,59,14,3,0.216796875,-2.1573808193206787,2.3741776943206787,2.3741776943206787,95
342,3,181,5,1,1,3.9375,1.5640254020690918,2.373474597930908,2.373474597930908,103
343,94,8889,26,6,2,-0.89453125,1.4718811511993408,-2.366412401199341,2.366412401199341,101
344,66,6303,1,0,1,-1.78125,0.5844319462776184,-2.3656818866729736,2.3656818866729736,86
345,74,6771,59,14,3,0.2021484375,-2.1573808193206787,2.3595292568206787,2.3595292568206787,95
346,29,2579,5,1,1,3.953125,1.5938974618911743,2.3592276573181152,2.3592276573181152,47
347,24,2388,20,5,0,-0.80078125,1.5519205331802368,-2.3527016639709473,2.3527016639709473,82
348,60,5817,59,14,3,0.1923828125,-2.1573808193206787,2.3497636318206787,2.3497636318206787,95
349,26,2516,20,5,0,-0.796875,1.5519205331802368,-2.3487954139709473,2.3487954139709473,82
350,96,9171,47,11,3,1.2109375,-1.1335363388061523,2.3444738388061523,2.3444738388061523,37
351,33,3179,1,0,1,-1.75,0.5844319462776184,-2.3344318866729736,2.3344318866729736,86
352,70,6493,1,0,1,-1.75,0.5844319462776184,-2.3344318866729736,2.3344318866729736,86
353,56,5336,66,16,2,-3.015625,-0.6844854354858398,-2.33113956451416,2.33113956451416,79
354,34,3217,17,4,1,-1.734375,0.5928698778152466,-2.327244758605957,2.327244758605957,124
355,63,6106,1,0,1,-1.7421875,0.5844319462776184,-2.3266193866729736,2.3266193866729736,86
356,6,587,1,0,1,-1.7421875,0.5844319462776184,-2.3266193866729736,2.3266193866729736,86
357,20,2026,25,6,1,-2.78125,-0.46729156374931335,-2.3139584064483643,2.3139584064483643,105
358,79,7027,59,14,3,0.1552734375,-2.1573808193206787,2.3126542568206787,2.3126542568206787,95
359,78,6934,1,0,1,-1.7265625,0.5844319462776184,-2.3109943866729736,2.3109943866729736,86
360,25,2454,52,13,0,0.765625,-1.5451741218566895,2.3107991218566895,2.3107991218566895,30
361,10,1013,24,6,0,4.0625,1.759203314781189,2.3032965660095215,2.3032965660095215,105
362,45,4135,26,6,2,-0.828125,1.4718811511993408,-2.300006151199341,2.300006151199341,101
363,44,3895,22,5,2,1.078125,-1.219596266746521,2.2977213859558105,2.2977213859558105,82
364,59,5756,59,14,3,0.1396484375,-2.1573808193206787,2.2970292568206787,2.2970292568206787,95
365,38,3689,5,1,1,3.859375,1.5640254020690918,2.295349597930908,2.295349597930908,103
366,13,1462,24,6,0,3.6875,1.4034218788146973,2.2840781211853027,2.2840781211853027,124
367,0,143,66,16,2,-3.296875,-1.0132607221603394,-2.283614158630371,2.283614158630371,12
368,46,4150,21,5,1,-0.90625,-3.1875,2.28125,2.28125,89
369,80,7097,1,0,1,-1.6953125,0.5844319462776184,-2.2797443866729736,2.2797443866729736,86
370,65,6174,26,6,2,-0.8046875,1.4718811511993408,-2.276568651199341,2.276568651199341,101
371,40,3767,24,6,0,4.03125,1.759203314781189,2.2720465660095215,2.2720465660095215,105
372,19,1986,25,6,1,-3.0625,-0.7908403873443604,-2.2716596126556396,2.2716596126556396,107
373,68,6402,66,16,2,-2.953125,-0.6842640042304993,-2.2688610553741455,2.2688610553741455,67
374,18,1976,66,16,2,-3.234375,-0.9661680459976196,-2.26820707321167,2.26820707321167,93
375,3,181,4,1,0,-0.0003604888916015625,-2.2614905834198,2.2611300945281982,2.2611300945281982,103
376,41,3777,4,1,0,-0.000484466552734375,-2.2614905834198,2.2610061168670654,2.2610061168670654,103
377,39,3698,4,1,0,-0.000522613525390625,-2.2614905834198,2.260967969894409,2.260967969894409,103
378,38,3689,4,1,0,-0.000579833984375,-2.2614905834198,2.260910749435425,2.260910749435425,103
379,68,6402,4,1,0,-0.0007476806640625,-2.2614905834198,2.2607429027557373,2.2607429027557373,103
380,58,5453,21,5,1,0.8515625,-1.4029879570007324,2.2545504570007324,2.2545504570007324,58
381,21,2048,17,4,1,-1.65625,0.5928698778152466,-2.249119758605957,2.249119758605957,124
382,68,6402,5,1,1,3.8125,1.5640254020690918,2.248474597930908,2.248474597930908,103
383,19,1986,20,5,0,-0.6953125,1.5519205331802368,-2.2472329139709473,2.2472329139709473,82
384,91,8762,1,0,1,-1.65625,0.5844319462776184,-2.2406818866729736,2.2406818866729736,86
385,99,9841,3,0,3,-0.9375,1.3017035722732544,-2.239203453063965,2.239203453063965,86
386,30,2841,52,13,0,0.6875,-1.5451741218566895,2.2326741218566895,2.2326741218566895,30
387,51,4754,1,0,1,-1.640625,0.5844319462776184,-2.2250568866729736,2.2250568866729736,86
388,34,3217,1,0,1,-1.6328125,0.5844319462776184,-2.2172443866729736,2.2172443866729736,86
389,88,8338,1,0,1,-1.6171875,0.5844319462776184,-2.2016193866729736,2.2016193866729736,86
390,88,8338,3,0,3,-0.890625,1.3017035722732544,-2.192328453063965,2.192328453063965,86
391,3,181,26,6,2,-2.484375,-0.29567116498947144,-2.188703775405884,2.188703775405884,105
392,29,2579,1,0,1,-1.6015625,0.5844319462776184,-2.1859943866729736,2.1859943866729736,86
393,34,3217,26,6,2,-0.70703125,1.4718811511993408,-2.178912401199341,2.178912401199341,101
394,4,267,1,0,1,-1.59375,0.5844319462776184,-2.1781818866729736,2.1781818866729736,86
395,80,7097,66,16,2,-3.140625,-0.9661680459976196,-2.17445707321167,2.17445707321167,93
396,64,6113,22,5,2,0.94140625,-1.219596266746521,2.1610026359558105,2.1610026359558105,82
397,30,2841,26,6,2,-0.6875,1.4718811511993408,-2.159381151199341,2.159381151199341,101
398,37,3343,21,5,1,-1.0390625,-3.1875,2.1484375,2.1484375,89
399,30,2841,25,6,1,1.8125,-0.33161064982414246,2.144110679626465,2.144110679626465,101
400,49,4380,20,5,0,-0.5859375,1.5519205331802368,-2.1378579139709473,2.1378579139709473,82
401,23,2282,52,13,0,0.58984375,-1.5451741218566895,2.1350178718566895,2.1350178718566895,30
402,69,6414,59,14,3,-0.0279541015625,-2.1573808193206787,2.1294267177581787,2.1294267177581787,95
403,98,9764,66,16,2,-3.09375,-0.9661680459976196,-2.12758207321167,2.12758207321167,93
404,19,1986,16,4,0,-0.78125,-2.904026508331299,2.122776508331299,2.122776508331299,43
405,75,6864,1,0,1,-1.53125,0.5844319462776184,-2.1156818866729736,2.1156818866729736,86
406,26,2516,59,14,3,-0.049560546875,-2.1573808193206787,2.1078202724456787,2.1078202724456787,95
407,52,5051,59,14,3,-0.0498046875,-2.1573808193206787,2.1075761318206787,2.1075761318206787,95
408,58,5453,66,16,2,-2.78125,-0.6844854354858398,-2.09676456451416,2.09676456451416,79
409,39,3698,3,0,3,-0.79296875,1.3017035722732544,-2.094672203063965,2.094672203063965,86
410,21,2048,20,5,0,-0.53515625,1.5519205331802368,-2.0870766639709473,2.0870766639709473,82
411,9,912,47,11,3,0.953125,-1.1335363388061523,2.0866613388061523,2.0866613388061523,37
412,53,5186,59,14,3,-0.07177734375,-2.1573808193206787,2.0856034755706787,2.0856034755706787,95
413,88,8338,59,14,3,-0.0771484375,-2.1573808193206787,2.0802323818206787,2.0802323818206787,95
414,18,1976,26,6,2,-0.60546875,1.4718811511993408,-2.077349901199341,2.077349901199341,101
415,16,1721,3,0,3,-0.7734375,1.3017035722732544,-2.075140953063965,2.075140953063965,86
416,14,1599,25,6,1,-2.40625,-0.33161064982414246,-2.074639320373535,2.074639320373535,101
417,78,6934,26,6,2,-0.59765625,1.4718811511993408,-2.069537401199341,2.069537401199341,101
418,43,3841,17,4,1,-1.4765625,0.5928698778152466,-2.069432258605957,2.069432258605957,124
419,71,6605,1,0,1,-1.484375,0.5844319462776184,-2.0688068866729736,2.0688068866729736,86
420,43,3841,1,0,1,-1.484375,0.5844319462776184,-2.0688068866729736,2.0688068866729736,86
421,43,3841,22,5,2,0.84765625,-1.219596266746521,2.0672526359558105,2.0672526359558105,82
422,7,717,24,6,0,3.46875,1.4034218788146973,2.0653281211853027,2.0653281211853027,124
423,48,4344,66,16,2,-3.03125,-0.9661680459976196,-2.06508207321167,2.06508207321167,93
424,2,159,5,1,1,2.6875,0.6225337386131287,2.0649662017822266,2.0649662017822266,15
425,14,1599,52,13,0,0.51953125,-1.5451741218566895,2.0647053718566895,2.0647053718566895,30
426,23,2282,23,5,3,1.671875,-0.3923456072807312,2.064220666885376,2.064220666885376,126
427,49,4380,54,13,2,1.2265625,3.285937547683716,-2.059375047683716,2.059375047683716,113
428,55,5307,21,5,1,0.65625,-1.4029879570007324,2.0592379570007324,2.0592379570007324,58
429,6,587,23,5,3,4.34375,2.287625789642334,2.056124210357666,2.056124210357666,82
430,64,6113,59,14,3,-0.103515625,-2.1573808193206787,2.0538651943206787,2.0538651943206787,95
431,12,1434,3,0,3,-0.75,1.3017035722732544,-2.051703453063965,2.051703453063965,86
432,27,2519,59,14,3,-0.1103515625,-2.1573808193206787,2.0470292568206787,2.0470292568206787,95
433,16,1721,1,0,1,-1.4609375,0.5844319462776184,-2.0453693866729736,2.0453693866729736,86
434,61,5897,19,4,3,0.201171875,2.2438507080078125,-2.0426788330078125,2.0426788330078125,124
435,86,8214,3,0,3,3.34375,1.3017035722732544,2.042046546936035,2.042046546936035,86
436,20,2026,19,4,3,0.2041015625,2.2438507080078125,-2.0397491455078125,2.0397491455078125,124
437,20,2026,35,8,3,-0.142578125,-2.1756417751312256,2.0330636501312256,2.0330636501312256,106
438,65,6174,20,5,0,-1.3984375,0.631747305393219,-2.030184745788574,2.030184745788574,126
439,41,3777,5,1,1,3.59375,1.5640254020690918,2.029724597930908,2.029724597930908,103
440,87,8238,54,13,2,1.0625,3.0921874046325684,-2.0296874046325684,2.0296874046325684,51
441,42,3819,59,14,3,-0.1357421875,-2.1573808193206787,2.0216386318206787,2.0216386318206787,95
442,42,3819,22,5,2,0.80078125,-1.219596266746521,2.0203776359558105,2.0203776359558105,82
443,73,6642,59,14,3,-0.1416015625,-2.1573808193206787,2.0157792568206787,2.0157792568206787,95
444,96,9171,45,11,1,-0.9140625,1.099058985710144,-2.0131216049194336,2.0131216049194336,37
445,69,6414,21,5,1,-1.1796875,-3.1875,2.0078125,2.0078125,89
446,55,5307,59,14,3,-0.1513671875,-2.1573808193206787,2.0060136318206787,2.0060136318206787,95
447,2,159,3,0,3,3.296875,1.3017035722732544,1.9951714277267456,1.9951714277267456,86
448,28,2550,5,1,1,3.078125,1.0863683223724365,1.9917566776275635,1.9917566776275635,100
449,28,2550,24,6,0,3.75,1.759203314781189,1.990796685218811,1.990796685218811,105
450,13,1462,55,13,3,5.625,3.6342718601226807,1.9907281398773193,1.9907281398773193,30
451,72,6630,1,0,1,-1.40625,0.5844319462776184,-1.9906818866729736,1.9906818866729736,86
452,45,4135,66,16,2,-2.953125,-0.9661680459976196,-1.9869569540023804,1.9869569540023804,93
453,37,3343,19,4,3,-0.306640625,-2.292888641357422,1.9862480163574219,1.9862480163574219,111
454,0,143,20,5,0,-0.4296875,1.5519205331802368,-1.9816080331802368,1.9816080331802368,82
455,29,2579,59,14,3,-0.1796875,-2.1573808193206787,1.9776933193206787,1.9776933193206787,95
456,70,6493,22,5,2,-1.5625,-3.5396430492401123,1.9771430492401123,1.9771430492401123,58
457,32,3113,19,4,3,0.2734375,2.2438507080078125,-1.9704132080078125,1.9704132080078125,124
458,1,149,17,4,1,-1.375,0.5928698778152466,-1.9678698778152466,1.9678698778152466,124
459,70,6493,26,6,2,-0.490234375,1.4718811511993408,-1.9621155261993408,1.9621155261993408,101
460,3,181,17,4,1,-1.3671875,0.5928698778152466,-1.9600573778152466,1.9600573778152466,124
461,60,5817,66,16,2,-2.640625,-0.6842640042304993,-1.9563610553741455,1.9563610553741455,67
462,97,9378,24,6,0,4.40625,2.4571733474731445,1.9490766525268555,1.9490766525268555,101
463,1,149,5,1,1,3.03125,1.0863683223724365,1.9448816776275635,1.9448816776275635,100
464,47,4265,59,14,3,-0.216796875,-2.1573808193206787,1.9405839443206787,1.9405839443206787,95
465,54,5259,59,14,3,-0.2216796875,-2.1573808193206787,1.9357011318206787,1.9357011318206787,95
466,54,5259,1,0,1,-1.34375,0.5844319462776184,-1.9281818866729736,1.9281818866729736,86
467,89,8507,47,11,3,0.79296875,-1.1335363388061523,1.9265050888061523,1.9265050888061523,37
468,6,587,24,6,0,2.53125,0.6102110147476196,1.9210389852523804,1.9210389852523804,107
