channel,tile_id,tile_offset,rmse,mae,max_abs_error,mean_abs_activation,p99_abs_activation
479,119,3,0.23235805332660675,0.18750537931919098,0.5430806279182434,0.3409005105495453,0.8409377336502075
480,120,0,0.27119913697242737,0.22361503541469574,0.5612205266952515,0.3391967713832855,1.0003907680511475
481,120,1,0.25752249360084534,0.21441161632537842,0.5958425998687744,0.2934161424636841,0.8247267007827759
482,120,2,0.2782682180404663,0.22990593314170837,0.6636393070220947,0.32877060770988464,1.0085158348083496
483,120,3,0.25907275080680847,0.21187900006771088,0.6754990816116333,0.39288756251335144,1.2113282680511475
484,121,0,0.226120725274086,0.18355737626552582,0.526480495929718,0.2977924346923828,0.9741799831390381
485,121,1,0.24122647941112518,0.20737609267234802,0.5372765064239502,0.28896668553352356,0.9810547828674316
486,121,2,0.23997244238853455,0.19526702165603638,0.5844122171401978,0.2656717002391815,0.8536723256111145
487,121,3,0.21791554987430573,0.17626748979091644,0.4976774752140045,0.2991921901702881,0.9181641340255737
488,122,0,0.27232396602630615,0.22774933278560638,0.8903093338012695,0.438019722700119,1.1885159015655518
489,122,1,0.27758294343948364,0.2223261296749115,0.7716225981712341,0.27559661865234375,0.9047271013259888
490,122,2,0.2794701159000397,0.23268073797225952,0.7204341888427734,0.3097195327281952,0.8328126668930054
491,122,3,0.2945292890071869,0.2462916374206543,0.6361980438232422,0.28653258085250854,0.9102343916893005
492,123,0,0.2470080405473709,0.21299752593040466,0.4847978353500366,0.2499445378780365,0.7231251001358032
493,123,1,0.23433521389961243,0.19593195617198944,0.5194826126098633,0.2417767345905304,0.6527344584465027
494,123,2,0.2181076854467392,0.18201026320457458,0.47532331943511963,0.29735350608825684,0.83203125
495,123,3,0.24213024973869324,0.20416948199272156,0.6289350986480713,0.29010435938835144,0.8695317506790161
496,124,0,0.2405269742012024,0.20022881031036377,0.5691328048706055,0.3226965367794037,0.9972268342971802
497,124,1,0.2567651867866516,0.2132583111524582,0.594210684299469,0.28000152111053467,0.7914848923683167
498,124,2,0.24399571120738983,0.20486575365066528,0.6863486170768738,0.27036377787590027,0.8751171827316284
499,124,3,0.2413938194513321,0.19128946959972382,0.5955791473388672,0.37962159514427185,1.1267971992492676
500,125,0,0.2049948275089264,0.17106576263904572,0.4465257227420807,0.2982446253299713,1.072344183921814
501,125,1,0.20413975417613983,0.16921354830265045,0.47966527938842773,0.3202233910560608,0.9141016006469727
502,125,2,0.21878759562969208,0.18602629005908966,0.46494054794311523,0.28329771757125854,0.7831653356552124
503,125,3,0.21772773563861847,0.18116475641727448,0.473514199256897,0.2813684940338135,0.8796485662460327
504,126,0,0.25506559014320374,0.20766399800777435,0.6116467714309692,0.24833868443965912,0.946328341960907
505,126,1,0.2470822036266327,0.20822025835514069,0.5779435634613037,0.31658852100372314,1.0159375667572021
506,126,2,0.24558202922344208,0.20006130635738373,0.5721954107284546,0.29177430272102356,0.9065234661102295
507,126,3,0.2170632779598236,0.17059266567230225,0.5195338726043701,0.3670657277107239,1.1179689168930054
508,127,0,0.24971595406532288,0.2069353312253952,0.5433266758918762,0.32241150736808777,0.9024218916893005
509,127,1,0.2322794646024704,0.18861354887485504,0.5494481325149536,0.32274821400642395,0.8631258010864258
510,127,2,0.2547852396965027,0.2091177999973297,0.6139165163040161,0.3223327696323395,0.8692973256111145
511,127,3,0.24509297311306,0.20487219095230103,0.5320678353309631,0.29396483302116394,1.0008594989776611
512,128,0,0.2473200261592865,0.19993999600410461,0.5985879302024841,0.26884400844573975,0.8712109327316284
513,128,1,0.22251178324222565,0.1802075207233429,0.5226346850395203,0.250557541847229,0.9418359994888306
514,128,2,0.2411075085401535,0.19968611001968384,0.5495500564575195,0.23727402091026306,0.9808984994888306
515,128,3,0.23278196156024933,0.187149316072464,0.58698570728302,0.2982374131679535,1.0238282680511475
516,129,0,0.22349859774112701,0.18334615230560303,0.5073325037956238,0.27904731035232544,0.8353523015975952
517,129,1,0.2526387572288513,0.20695766806602478,0.5495537519454956,0.2872195541858673,0.9378516674041748
518,129,2,0.2518833875656128,0.20662404596805573,0.6656109690666199,0.35205087065696716,1.0478127002716064
519,129,3,0.24995966255664825,0.2034398466348648,0.5567439794540405,0.2928979992866516,1.195468783378601
520,130,0,0.23474615812301636,0.19077901542186737,0.7557673454284668,0.24172665178775787,0.6965627670288086
521,130,1,0.2151859998703003,0.17854374647140503,0.49800530076026917,0.3315701186656952,1.227109432220459
522,130,2,0.22830337285995483,0.1824369877576828,0.47394859790802,0.39481934905052185,1.1421096324920654
523,130,3,0.23294177651405334,0.1914452165365219,0.5300273895263672,0.3087512254714966,0.8996877670288086
524,131,0,0.23454442620277405,0.1940094530582428,0.4896460473537445,0.24966782331466675,0.8085945844650269
525,131,1,0.2012391984462738,0.1695965826511383,0.4588858187198639,0.2838488817214966,0.994219183921814
526,131,2,0.1989014893770218,0.1626177728176117,0.40925681591033936,0.26988494396209717,0.953125
527,131,3,0.22281008958816528,0.19024693965911865,0.4862051010131836,0.3058016300201416,0.9149220585823059
528,132,0,0.24426208436489105,0.20587769150733948,0.5468079447746277,0.3531118631362915,0.9153127670288086
529,132,1,0.22743931412696838,0.1859058141708374,0.5598732233047485,0.31589874625205994,1.0095316171646118
530,132,2,0.22660233080387115,0.18338650465011597,0.5631782412528992,0.286527544260025,0.9337109327316284
531,132,3,0.23784185945987701,0.19246028363704681,0.5572455525398254,0.29441025853157043,0.9648828506469727
532,133,0,0.2483428716659546,0.20942376554012299,0.5228481292724609,0.31188783049583435,0.8951172828674316
533,133,1,0.2153903841972351,0.17549684643745422,0.6063867211341858,0.23369872570037842,0.7309767007827759
534,133,2,0.2468079775571823,0.20894216001033783,0.5453988313674927,0.32644912600517273,0.7935547828674316
535,133,3,0.24918396770954132,0.21055130660533905,0.4971694350242615,0.3048545718193054,0.9931252002716064
536,134,0,0.23011671006679535,0.1969824731349945,0.5017340779304504,0.22885136306285858,0.8520704507827759
537,134,1,0.21453505754470825,0.1767258495092392,0.4978417158126831,0.31557098031044006,1.0081250667572021
538,134,2,0.22731201350688934,0.18588313460350037,0.5837609767913818,0.2558932602405548,0.7172661423683167
539,134,3,0.2476041465997696,0.2027021050453186,0.66015625,0.3173123300075531,0.9564069509506226
540,135,0,0.2067285180091858,0.17146092653274536,0.4477120339870453,0.26707884669303894,0.8204296827316284
541,135,1,0.22066016495227814,0.18950079381465912,0.4352377951145172,0.3116261959075928,1.0004688501358032
542,135,2,0.22610145807266235,0.18504230678081512,0.5062812566757202,0.31323227286338806,1.0564846992492676
543,135,3,0.2208099663257599,0.18115219473838806,0.4959964454174042,0.32136648893356323,0.9845312833786011
544,136,0,0.22650796175003052,0.1863701492547989,0.5068871974945068,0.2590863108634949,0.9613282084465027
545,136,1,0.1907244473695755,0.15962669253349304,0.46002480387687683,0.31611207127571106,1.0949220657348633
546,136,2,0.2277098298072815,0.19118167459964752,0.5063048005104065,0.25169333815574646,0.7428907752037048
547,136,3,0.18907171487808228,0.16081713140010834,0.40343406796455383,0.27525436878204346,0.8776568174362183
548,137,0,0.2333531677722931,0.18823212385177612,0.5144712924957275,0.29236847162246704,0.7703126668930054
549,137,1,0.216453418135643,0.1779203861951828,0.5150551199913025,0.2526197135448456,0.8962894678115845
550,137,2,0.21304215490818024,0.1803252398967743,0.4763031601905823,0.2833772301673889,0.9691407084465027
551,137,3,0.24520374834537506,0.21173104643821716,0.5160471200942993,0.3516046106815338,1.1650002002716064
552,138,0,0.24917380511760712,0.20555101335048676,0.5559695363044739,0.3204003870487213,1.1602351665496826
553,138,1,0.235409215092659,0.19303598999977112,0.5666342973709106,0.2742541432380676,0.848320484161377
554,138,2,0.22988925874233246,0.19230107963085175,0.5037961602210999,0.2556689381599426,0.7970703840255737
555,138,3,0.2547304928302765,0.21476581692695618,0.5385531783103943,0.23783446848392487,0.8562501668930054
556,139,0,0.20336657762527466,0.17099590599536896,0.49931955337524414,0.38998696208000183,1.0724222660064697
557,139,1,0.20720140635967255,0.1756874918937683,0.4624803066253662,0.2799304127693176,0.822344183921814
558,139,2,0.21772249042987823,0.18400238454341888,0.47099581360816956,0.30182310938835144,1.1218760013580322
559,139,3,0.2046632319688797,0.1677163541316986,0.49716630578041077,0.3552587926387787,0.9613282084465027
560,140,0,0.21521028876304626,0.1773516833782196,0.5868110656738281,0.28518402576446533,1.0000782012939453
561,140,1,0.2172648310661316,0.180510476231575,0.5190490484237671,0.2915521264076233,1.096484899520874
562,140,2,0.21524108946323395,0.17484255135059357,0.5732737183570862,0.2982921600341797,1.0479689836502075
563,140,3,0.2543196380138397,0.21090739965438843,0.5958352088928223,0.26972779631614685,0.7992973923683167
564,141,0,0.23404833674430847,0.18470625579357147,0.6442056894302368,0.30140411853790283,0.9063281416893005
565,141,1,0.22800280153751373,0.18841278553009033,0.5484675765037537,0.2682366967201233,0.670000433921814
566,141,2,0.20944702625274658,0.1730109006166458,0.46425825357437134,0.24190856516361237,0.7049222588539124
567,141,3,0.2400500327348709,0.19985152781009674,0.6301128268241882,0.2393328845500946,0.6805470585823059
568,142,0,0.23975048959255219,0.19972752034664154,0.5158382654190063,0.302560418844223,0.9597271680831909
569,142,1,0.20939157903194427,0.17234769463539124,0.5369689464569092,0.3316577076911926,1.056562900543213
570,142,2,0.19364361464977264,0.16326868534088135,0.434314489364624,0.28229594230651855,0.864297091960907
571,142,3,0.2214599847793579,0.1860239952802658,0.46295166015625,0.291635662317276,0.9262109994888306
572,143,0,0.24717983603477478,0.20182275772094727,0.6392298936843872,0.3279537856578827,1.227109432220459
573,143,1,0.21188300848007202,0.17548465728759766,0.45742952823638916,0.36392319202423096,1.111562967300415
574,143,2,0.22805801033973694,0.1853930652141571,0.6158117055892944,0.27880311012268066,1.0260162353515625
575,143,3,0.27324235439300537,0.2310730516910553,0.7089294791221619,0.30404481291770935,0.926601767539978
576,144,0,0.20694664120674133,0.17130638659000397,0.47934699058532715,0.3241000473499298,0.7723451852798462
577,144,1,0.23153948783874512,0.19420459866523743,0.510753870010376,0.2737811207771301,0.8492581844329834
578,144,2,0.22369730472564697,0.18922466039657593,0.5327660441398621,0.3010324239730835,0.9154690504074097
579,144,3,0.2693130373954773,0.22860760986804962,0.6949608325958252,0.29049208760261536,1.0475783348083496
580,145,0,0.20489834249019623,0.17209374904632568,0.426499605178833,0.2690359354019165,0.9196487665176392
581,145,1,0.20001819729804993,0.17075906693935394,0.4077039957046509,0.3222094774246216,1.1803908348083496
582,145,2,0.20237618684768677,0.17075656354427338,0.5483348965644836,0.2786218225955963,0.9935159087181091
583,145,3,0.19623449444770813,0.15929561853408813,0.5308178663253784,0.3315911889076233,1.1104689836502075
584,146,0,0.24937647581100464,0.21124888956546783,0.570777952671051,0.2575176954269409,0.9377734661102295
585,146,1,0.21836575865745544,0.17552562057971954,0.45871463418006897,0.2841317653656006,0.8800393342971802
586,146,2,0.24862724542617798,0.2070150226354599,0.5264653563499451,0.3026704490184784,1.1719532012939453
587,146,3,0.2046893984079361,0.17356958985328674,0.4595180153846741,0.2691015601158142,0.8174611330032349
588,147,0,0.22420409321784973,0.1804998219013214,0.4849581718444824,0.24054601788520813,0.8063675165176392
589,147,1,0.2176418900489807,0.17580756545066833,0.6506075859069824,0.270590215921402,0.8362500667572021
590,147,2,0.20757222175598145,0.16869761049747467,0.5116404891014099,0.2866747975349426,0.8527736663818359
591,147,3,0.23442672193050385,0.18375164270401,0.5625346899032593,0.3304669260978699,1.0484378337860107
592,148,0,0.21720129251480103,0.1782495379447937,0.448219358921051,0.2684375047683716,0.8993360996246338
593,148,1,0.20647071301937103,0.17389290034770966,0.46819576621055603,0.2800424098968506,0.871757984161377
594,148,2,0.2281450480222702,0.18369083106517792,0.5205765962600708,0.310918390750885,0.9846094250679016
595,148,3,0.22680887579917908,0.1845194399356842,0.5103155374526978,0.29134583473205566,0.7863283753395081
596,149,0,0.21897591650485992,0.1788102090358734,0.5121656656265259,0.2737530469894409,0.8995314836502075
597,149,1,0.20930004119873047,0.1773594617843628,0.5766323208808899,0.28502026200294495,1.1111721992492676
598,149,2,0.220957949757576,0.18541289865970612,0.4548083543777466,0.2780224680900574,0.9064844250679016
599,149,3,0.22665202617645264,0.1849660724401474,0.4926643371582031,0.2905258238315582,0.9690234661102295
600,150,0,0.21482343971729279,0.17398349940776825,0.5238310098648071,0.28679168224334717,0.9232034087181091
601,150,1,0.2275155633687973,0.1872812807559967,0.5432360768318176,0.2980495095252991,0.8949219584465027
602,150,2,0.20986925065517426,0.17144875228405,0.4702353775501251,0.30187657475471497,1.0946877002716064
603,150,3,0.2095240354537964,0.17217525839805603,0.45901644229888916,0.32289230823516846,0.9729297161102295
604,151,0,0.21296748518943787,0.17402008175849915,0.5136885643005371,0.2646435499191284,0.8777349591255188
605,151,1,0.2245541214942932,0.18416593968868256,0.5719625949859619,0.27401551604270935,0.7430860996246338
606,151,2,0.21094010770320892,0.16475485265254974,0.5063976645469666,0.3492407202720642,1.0639846324920654
607,151,3,0.22434157133102417,0.18513156473636627,0.5181633234024048,0.3118145763874054,0.8137893676757812
608,152,0,0.2641778588294983,0.2185589224100113,0.5609573721885681,0.3827032446861267,1.1886720657348633
609,152,1,0.22232221066951752,0.18065957725048065,0.5106526613235474,0.2873266637325287,0.8262113332748413
610,152,2,0.21828971803188324,0.18280521035194397,0.4850790500640869,0.2897758483886719,1.0162501335144043
611,152,3,0.23397475481033325,0.19419345259666443,0.5746902227401733,0.3022814989089966,0.8518750667572021
612,153,0,0.22143647074699402,0.19102676212787628,0.5229620933532715,0.28309205174446106,0.7969531416893005
613,153,1,0.19464954733848572,0.15643921494483948,0.47472620010375977,0.2564787268638611,0.8600001335144043
614,153,2,0.20509488880634308,0.1683618575334549,0.5110965967178345,0.29243072867393494,1.109921932220459
615,153,3,0.2185516208410263,0.17920397222042084,0.5166561007499695,0.2764095366001129,0.7267969250679016
616,154,0,0.2305036038160324,0.18999643623828888,0.618690550327301,0.3252597153186798,0.847969651222229
617,154,1,0.23366567492485046,0.18796898424625397,0.5559196472167969,0.3016931116580963,1.0319533348083496
618,154,2,0.23009781539440155,0.19118259847164154,0.5956355929374695,0.33861786127090454,0.8953126668930054
619,154,3,0.2300633192062378,0.19543717801570892,0.6071429252624512,0.26159241795539856,0.7152734994888306
620,155,0,0.2306596338748932,0.19122043251991272,0.5212191343307495,0.2887323796749115,0.7594152688980103
621,155,1,0.21850931644439697,0.17802393436431885,0.5580923557281494,0.23935799300670624,0.7176177501678467
